timestamp_s,frame_idx,hybrid_state,hybrid_score,hybrid_raw_score,hybrid_ear,hybrid_ear_thr,hybrid_mar,hybrid_mar_thr,hybrid_perclos,hybrid_c_dur,hybrid_y_dur,hybrid_n_dur,hybrid_nn_score,hybrid_bio_score,hybrid_has_face,hybrid_calib_prog,baseline_state,baseline_score,baseline_raw_score,baseline_confidence,baseline_has_face
1780579935.165,203,TIRED,0.3982,0.3682,0.1710,0.1436,0.0031,0.4500,0.1206,0.00,0.00,0.00,0.0374,0.5000,1,0.000,DROWSY,0.6167,0.5767,0.8482,1
1780579935.322,204,TIRED,0.3626,0.3326,0.1877,0.1436,0.0050,0.4500,0.1207,0.00,0.00,0.00,0.0154,0.5000,1,0.000,DROWSY,0.5594,0.5194,0.6322,1
1780579935.504,205,TIRED,0.3620,0.3320,0.1865,0.1436,0.0020,0.4500,0.1160,0.00,0.00,0.00,0.0183,0.5000,1,0.000,DROWSY,0.5602,0.5202,0.7241,1
1780579935.679,206,TIRED,0.3343,0.3043,0.1781,0.1436,0.0022,0.4500,0.1276,0.00,0.00,0.00,0.0350,0.5000,1,0.000,DROWSY,0.5376,0.4976,0.5706,1
1780579935.860,208,TIRED,0.3500,0.3200,0.1691,0.1436,0.0046,0.4500,0.1218,0.00,0.00,0.00,0.0254,0.5000,1,0.000,TIRED,0.4990,0.4590,0.6983,1
1780579936.054,209,TIRED,0.3350,0.3050,0.1662,0.1436,0.0044,0.4500,0.1202,0.00,0.00,0.00,0.0168,0.5000,1,0.000,TIRED,0.4967,0.4567,0.5906,1
1780579936.230,210,TIRED,0.3470,0.3170,0.1721,0.1436,0.0048,0.4500,0.1307,0.00,0.00,0.00,0.0281,0.5000,1,0.000,TIRED,0.4972,0.4572,0.5501,1
1780579936.410,212,TIRED,0.3114,0.2814,0.1833,0.1436,0.0042,0.4500,0.1002,0.00,0.00,0.00,0.0337,0.5000,1,0.000,TIRED,0.4916,0.4516,0.6589,1
1780579936.576,214,TIRED,0.3048,0.2748,0.1898,0.1436,0.0032,0.4500,0.0993,0.00,0.00,0.00,0.0394,0.5000,1,0.000,TIRED,0.4882,0.4482,0.7636,1
1780579936.760,215,TIRED,0.2700,0.2400,0.1811,0.1436,0.0042,0.4500,0.0955,0.00,0.00,0.00,0.0377,0.5000,1,0.000,TIRED,0.4865,0.4465,0.5358,1
1780579936.925,216,TIRED,0.2571,0.2271,0.1898,0.1436,0.0034,0.4500,0.0941,0.00,0.00,0.00,0.0163,0.5000,1,0.000,TIRED,0.4828,0.4428,0.6444,1
1780579937.113,218,ACTIVE,0.2130,0.1830,0.2148,0.1436,0.0044,0.4500,0.0747,0.00,0.00,0.00,0.0101,0.0000,1,0.000,TIRED,0.4791,0.4391,0.8230,1
1780579937.296,220,ACTIVE,0.2349,0.2049,0.1973,0.1436,0.0029,0.4500,0.0840,0.00,0.00,0.00,0.0162,0.0000,1,0.000,TIRED,0.4684,0.4284,0.6343,1
1780579937.466,222,ACTIVE,0.2278,0.1978,0.2155,0.1436,0.0028,0.4500,0.0817,0.00,0.00,0.00,0.0294,0.0000,1,0.000,TIRED,0.4684,0.4284,0.6451,1
1780579937.643,224,ACTIVE,0.1879,0.1579,0.2217,0.1436,0.0025,0.4500,0.0705,0.00,0.00,0.00,0.0360,0.0000,1,0.000,TIRED,0.4622,0.4222,0.5482,1
1780579937.826,226,ACTIVE,0.1506,0.1206,0.2204,0.1436,0.0028,0.4500,0.0759,0.00,0.00,0.00,0.0216,0.0000,1,0.000,TIRED,0.4565,0.4165,0.8090,1
1780579938.005,228,ACTIVE,0.1440,0.1140,0.2252,0.1436,0.0047,0.4500,0.0498,0.00,0.00,0.00,0.0150,0.0000,1,0.000,TIRED,0.4545,0.4145,0.7275,1
1780579938.175,229,ACTIVE,0.1242,0.0942,0.2350,0.1436,0.0050,0.4500,0.0513,0.00,0.00,0.00,0.0334,0.0000,1,0.000,TIRED,0.4547,0.4147,0.6435,1
1780579938.351,231,ACTIVE,0.1381,0.1081,0.2174,0.1436,0.0035,0.4500,0.0698,0.00,0.00,0.00,0.0251,0.0000,1,0.000,ACTIVE,0.4196,0.3796,0.5305,1
1780579938.529,232,ACTIVE,0.1489,0.1189,0.2294,0.1436,0.0044,0.4500,0.0594,0.00,0.00,0.00,0.0368,0.0000,1,0.000,TIRED,0.4500,0.4100,0.6062,1
1780579938.709,233,ACTIVE,0.1155,0.0855,0.2308,0.1436,0.0043,0.4500,0.0653,0.00,0.00,0.00,0.0306,0.0000,1,0.000,ACTIVE,0.3774,0.3374,0.7345,1
1780579938.893,234,ACTIVE,0.0884,0.0584,0.0527,0.1436,0.0043,0.4500,0.0357,0.00,0.00,0.00,0.0206,0.0000,1,0.000,ACTIVE,0.2567,0.2167,0.7716,1
1780579939.057,236,ACTIVE,0.0876,0.0576,0.2428,0.1436,0.0042,0.4500,0.0554,0.00,0.00,0.00,0.0170,0.0000,1,0.000,ACTIVE,0.2894,0.2494,0.7707,1
1780579939.254,237,ACTIVE,0.0750,0.0450,0.2484,0.1436,0.0050,0.4500,0.0291,0.00,0.00,0.00,0.0370,0.0000,1,0.000,ACTIVE,0.2408,0.2008,0.7514,1
1780579939.427,239,ACTIVE,0.0957,0.0657,0.2181,0.1436,0.0042,0.4500,0.0534,0.00,0.00,0.00,0.0151,0.0000,1,0.000,ACTIVE,0.2417,0.2017,0.5716,1
1780579939.602,241,ACTIVE,0.1244,0.0944,0.2234,0.1436,0.0049,0.4500,0.0535,0.00,0.00,0.00,0.0170,0.0000,1,0.000,ACTIVE,0.2062,0.1662,0.6182,1
1780579939.776,243,ACTIVE,0.0859,0.0559,0.2398,0.1436,0.0037,0.4500,0.0480,0.00,0.00,0.00,0.0330,0.0000,1,0.000,ACTIVE,0.2291,0.1891,0.6257,1
1780579939.963,244,ACTIVE,0.0745,0.0445,0.2454,0.1436,0.0037,0.4500,0.0406,0.00,0.00,0.00,0.0204,0.0000,1,0.000,ACTIVE,0.1913,0.1513,0.7005,1
1780579940.134,246,ACTIVE,0.0734,0.0434,0.2473,0.1436,0.0024,0.4500,0.0372,0.00,0.00,0.00,0.0322,0.0000,1,0.000,ACTIVE,0.1781,0.1381,0.8480,1
1780579940.322,247,ACTIVE,0.0217,0.0000,0.2509,0.1436,0.0025,0.4500,0.0173,0.00,0.00,0.00,0.0164,0.0000,1,0.000,ACTIVE,0.1185,0.0785,0.5207,1
1780579940.494,249,ACTIVE,0.0233,0.0000,0.2437,0.1436,0.0045,0.4500,0.0390,0.00,0.00,0.00,0.0318,0.0000,1,0.000,ACTIVE,0.2358,0.1958,0.6266,1
1780579940.675,251,ACTIVE,0.0174,0.0000,0.2598,0.1436,0.0034,0.4500,0.0252,0.00,0.00,0.00,0.0325,0.0000,1,0.000,ACTIVE,0.2743,0.2343,0.5538,1
1780579940.860,252,ACTIVE,0.0100,0.0000,0.2474,0.1436,0.0046,0.4500,0.0132,0.00,0.00,0.00,0.0156,0.0000,1,0.000,ACTIVE,0.2981,0.2581,0.6790,1
1780579941.030,254,ACTIVE,0.0100,0.0000,0.2626,0.1436,0.0021,0.4500,0.0205,0.00,0.00,0.00,0.0381,0.0000,1,0.000,ACTIVE,0.2869,0.2469,0.7554,1
1780579941.211,255,ACTIVE,0.0100,0.0000,0.2515,0.1436,0.0045,0.4500,0.0127,0.00,0.00,0.00,0.0256,0.0000,1,0.000,ACTIVE,0.3432,0.3032,0.5484,1
1780579941.393,257,ACTIVE,0.0100,0.0000,0.0850,0.1436,0.0038,0.4500,0.0261,0.00,0.00,0.00,0.0158,0.0000,1,0.000,ACTIVE,0.2916,0.2516,0.7504,1
1780579941.553,259,ACTIVE,0.0100,0.0000,0.2366,0.1436,0.0045,0.4500,0.0241,0.00,0.00,0.00,0.0312,0.0000,1,0.000,ACTIVE,0.3177,0.2777,0.6491,1
1780579941.750,261,ACTIVE,0.0100,0.0000,0.2389,0.1436,0.0028,0.4500,0.0348,0.00,0.00,0.00,0.0207,0.0000,1,0.000,ACTIVE,0.3513,0.3113,0.6299,1
1780579941.926,263,ACTIVE,0.0136,0.0000,0.2380,0.1436,0.0023,0.4500,0.0360,0.00,0.00,0.00,0.0151,0.0000,1,0.000,ACTIVE,0.3699,0.3299,0.8450,1
1780579942.084,265,ACTIVE,0.0100,0.0000,0.2446,0.1436,0.0036,0.4500,0.0192,0.00,0.00,0.00,0.0108,0.0000,1,0.000,ACTIVE,0.4242,0.3842,0.5047,1
1780579942.273,267,ACTIVE,0.0330,0.0030,0.2299,0.1436,0.0020,0.4500,0.0238,0.00,0.00,0.00,0.0130,0.0000,1,0.000,TIRED,0.4548,0.4148,0.6315,1
1780579942.450,269,ACTIVE,0.0531,0.0231,0.2303,0.1436,0.0035,0.4500,0.0239,0.00,0.00,0.00,0.0212,0.0000,1,0.000,TIRED,0.4581,0.4181,0.8062,1
1780579942.625,270,ACTIVE,0.0100,0.0000,0.2560,0.1436,0.0040,0.4500,0.0223,0.00,0.00,0.00,0.0280,0.0000,1,0.000,TIRED,0.4617,0.4217,0.5032,1
1780579942.819,271,ACTIVE,0.0103,0.0000,0.2594,0.1436,0.0031,0.4500,0.0314,0.00,0.00,0.00,0.0163,0.0000,1,0.000,TIRED,0.4638,0.4238,0.7151,1
1780579942.982,272,ACTIVE,0.0441,0.0141,0.0418,0.1436,0.0039,0.4500,0.0202,0.00,0.00,0.00,0.0309,0.0000,1,0.000,TIRED,0.4603,0.4203,0.7462,1
1780579943.165,273,ACTIVE,0.0476,0.0176,0.2296,0.1436,0.0023,0.4500,0.0455,0.00,0.00,0.00,0.0177,0.0000,1,0.000,TIRED,0.4586,0.4186,0.5658,1
1780579943.353,274,ACTIVE,0.0308,0.0008,0.2352,0.1436,0.0034,0.4500,0.0417,0.00,0.00,0.00,0.0324,0.0000,1,0.000,TIRED,0.4618,0.4218,0.5628,1
1780579943.523,275,ACTIVE,0.0186,0.0000,0.2594,0.1436,0.0027,0.4500,0.0103,0.00,0.00,0.00,0.0307,0.0000,1,0.000,TIRED,0.4604,0.4204,0.7978,1
1780579943.700,276,ACTIVE,0.0100,0.0000,0.2399,0.1436,0.0035,0.4500,0.0163,0.00,0.00,0.00,0.0222,0.0000,1,0.000,TIRED,0.4642,0.4242,0.7208,1
1780579943.864,277,ACTIVE,0.0100,0.0000,0.2603,0.1436,0.0039,0.4500,0.0119,0.00,0.00,0.00,0.0348,0.0000,1,0.000,TIRED,0.4712,0.4312,0.8095,1
1780579944.053,278,ACTIVE,0.0100,0.0000,0.2551,0.1436,0.0021,0.4500,0.0195,0.00,0.00,0.00,0.0253,0.0000,1,0.000,TIRED,0.4737,0.4337,0.5383,1
1780579944.233,280,ACTIVE,0.0100,0.0000,0.2605,0.1436,0.0050,0.4500,0.0332,0.00,0.00,0.00,0.0396,0.0000,1,0.000,TIRED,0.4711,0.4311,0.7707,1
1780579944.407,281,ACTIVE,0.0175,0.0000,0.2540,0.1436,0.0031,0.4500,0.0309,0.00,0.00,0.00,0.0241,0.0000,1,0.000,TIRED,0.4786,0.4386,0.6328,1
1780579944.586,283,ACTIVE,0.0100,0.0000,0.2469,0.1436,0.0030,0.4500,0.0216,0.00,0.00,0.00,0.0390,0.0000,1,0.000,TIRED,0.4872,0.4472,0.8285,1
1780579944.770,284,ACTIVE,0.0222,0.0000,0.2551,0.1436,0.0039,0.4500,0.0370,0.00,0.00,0.00,0.0168,0.0000,1,0.000,TIRED,0.4846,0.4446,0.5142,1
1780579944.938,285,ACTIVE,0.0100,0.0000,0.2478,0.1436,0.0023,0.4500,0.0272,0.00,0.00,0.00,0.0281,0.0000,1,0.000,TIRED,0.4859,0.4459,0.6554,1
1780579945.120,286,ACTIVE,0.0100,0.0000,0.2571,0.1436,0.0020,0.4500,0.0191,0.00,0.00,0.00,0.0205,0.0000,1,0.000,TIRED,0.4899,0.4499,0.6004,1
1780579945.302,287,ACTIVE,0.0100,0.0000,0.2482,0.1436,0.0040,0.4500,0.0084,0.00,0.00,0.00,0.0145,0.0000,1,0.000,TIRED,0.4843,0.4443,0.8179,1
1780579945.483,289,ACTIVE,0.0100,0.0000,0.2508,0.1436,0.0026,0.4500,0.0127,0.00,0.00,0.00,0.0319,0.0000,1,0.000,TIRED,0.4801,0.4401,0.5879,1
1780579945.661,291,ACTIVE,0.0100,0.0000,0.2546,0.1436,0.0049,0.4500,0.0170,0.00,0.00,0.00,0.0201,0.0000,1,0.000,TIRED,0.4907,0.4507,0.5803,1
1780579945.829,293,ACTIVE,0.0100,0.0000,0.2528,0.1436,0.0026,0.4500,0.0207,0.00,0.00,0.00,0.0208,0.0000,1,0.000,TIRED,0.4925,0.4525,0.6938,1
1780579946.010,294,ACTIVE,0.0100,0.0000,0.2357,0.1436,0.0036,0.4500,0.0233,0.00,0.00,0.00,0.0326,0.0000,1,0.000,TIRED,0.4916,0.4516,0.8274,1
1780579946.198,295,ACTIVE,0.0100,0.0000,0.2581,0.1436,0.0027,0.4500,0.0122,0.00,0.00,0.00,0.0311,0.0000,1,0.000,TIRED,0.4989,0.4589,0.7429,1
1780579946.356,297,ACTIVE,0.0100,0.0000,0.2495,0.1436,0.0029,0.4500,0.0150,0.00,0.00,0.00,0.0383,0.0000,1,0.000,DROWSY,0.5465,0.5065,0.5416,1
1780579946.548,299,ACTIVE,0.0100,0.0000,0.2493,0.1436,0.0032,0.4500,0.0094,0.00,0.00,0.00,0.0181,0.0000,1,0.000,DROWSY,0.5379,0.4979,0.5675,1
1780579946.720,300,ACTIVE,0.0100,0.0000,0.0608,0.1436,0.0021,0.4500,0.0310,0.00,0.00,0.00,0.0321,0.0000,1,0.000,DROWSY,0.5747,0.5347,0.5770,1
1780579946.892,302,ACTIVE,0.0100,0.0000,0.0533,0.1436,0.0043,0.4500,0.0305,0.00,0.00,0.00,0.0349,0.0000,1,0.000,DROWSY,0.6079,0.5679,0.7251,1
1780579947.077,304,ACTIVE,0.0100,0.0000,0.2358,0.1436,0.0048,0.4500,0.0188,0.00,0.00,0.00,0.0115,0.0000,1,0.000,DROWSY,0.5767,0.5367,0.8334,1
1780579947.251,305,ACTIVE,0.0100,0.0000,0.2351,0.1436,0.0027,0.4500,0.0267,0.00,0.00,0.00,0.0188,0.0000,1,0.000,DROWSY,0.5631,0.5231,0.7309,1
1780579947.432,306,ACTIVE,0.0100,0.0000,0.2448,0.1436,0.0040,0.4500,0.0324,0.00,0.00,0.00,0.0267,0.0000,1,0.000,DROWSY,0.5284,0.4884,0.7639,1
1780579947.611,307,ACTIVE,0.0100,0.0000,0.2508,0.1436,0.0046,0.4500,0.0185,0.00,0.00,0.00,0.0374,0.0000,1,0.000,DROWSY,0.5302,0.4902,0.7451,1
1780579947.783,308,ACTIVE,0.0100,0.0000,0.2354,0.1436,0.0038,0.4500,0.0101,0.00,0.00,0.00,0.0171,0.0000,1,0.000,DROWSY,0.5014,0.4614,0.8479,1
1780579947.970,310,ACTIVE,0.0100,0.0000,0.2526,0.1436,0.0039,0.4500,0.0265,0.00,0.00,0.00,0.0127,0.0000,1,0.000,DROWSY,0.5359,0.4959,0.7204,1
1780579948.137,311,ACTIVE,0.0100,0.0000,0.2566,0.1436,0.0049,0.4500,0.0316,0.00,0.00,0.00,0.0278,0.0000,1,0.000,DROWSY,0.5016,0.4616,0.7940,1
1780579948.333,312,ACTIVE,0.0100,0.0000,0.2473,0.1436,0.0026,0.4500,0.0258,0.00,0.00,0.00,0.0143,0.0000,1,0.000,DROWSY,0.5235,0.4835,0.5622,1
1780579948.510,313,ACTIVE,0.0100,0.0000,0.2522,0.1436,0.0025,0.4500,0.0230,0.00,0.00,0.00,0.0331,0.0000,1,0.000,TIRED,0.4952,0.4552,0.6982,1
1780579948.674,314,ACTIVE,0.0100,0.0000,0.2593,0.1436,0.0049,0.4500,0.0279,0.00,0.00,0.00,0.0161,0.0000,1,0.000,TIRED,0.4957,0.4557,0.5730,1
1780579948.860,315,ACTIVE,0.0100,0.0000,0.2472,0.1436,0.0028,0.4500,0.0224,0.00,0.00,0.00,0.0164,0.0000,1,0.000,TIRED,0.4874,0.4474,0.8058,1
1780579949.036,316,ACTIVE,0.0100,0.0000,0.2473,0.1436,0.0027,0.4500,0.0215,0.00,0.00,0.00,0.0247,0.0000,1,0.000,TIRED,0.4850,0.4450,0.6200,1
1780579949.214,317,ACTIVE,0.0100,0.0000,0.2448,0.1436,0.0049,0.4500,0.0313,0.00,0.00,0.00,0.0292,0.0000,1,0.000,TIRED,0.4846,0.4446,0.8157,1
1780579949.382,319,ACTIVE,0.0100,0.0000,0.2540,0.1436,0.0035,0.4500,0.0314,0.00,0.00,0.00,0.0355,0.0000,1,0.000,TIRED,0.4885,0.4485,0.6566,1
1780579949.583,321,ACTIVE,0.0100,0.0000,0.2500,0.1436,0.0024,0.4500,0.0331,0.00,0.00,0.00,0.0396,0.0000,1,0.000,TIRED,0.4883,0.4483,0.6350,1
1780579949.744,322,ACTIVE,0.0100,0.0000,0.2413,0.1436,0.0041,0.4500,0.0172,0.00,0.00,0.00,0.0213,0.0000,1,0.000,TIRED,0.4920,0.4520,0.7223,1
1780579949.933,324,ACTIVE,0.0100,0.0000,0.2364,0.1436,0.0026,0.4500,0.0323,0.00,0.00,0.00,0.0278,0.0000,1,0.000,TIRED,0.4871,0.4471,0.7882,1
1780579950.100,325,ACTIVE,0.0165,0.0000,0.2516,0.1436,0.0024,0.4500,0.0210,0.00,0.00,0.00,0.0371,0.0000,1,0.000,TIRED,0.4764,0.4364,0.8285,1
1780579950.275,327,ACTIVE,0.0556,0.0256,0.0764,0.1436,0.0024,0.4500,0.0462,0.00,0.00,0.00,0.0149,0.0000,1,0.000,TIRED,0.4722,0.4322,0.6288,1
1780579950.450,329,ACTIVE,0.0191,0.0000,0.2603,0.1436,0.0039,0.4500,0.0322,0.00,0.00,0.00,0.0286,0.0000,1,0.000,TIRED,0.4650,0.4250,0.7440,1
1780579950.645,331,ACTIVE,0.0352,0.0052,0.2555,0.1436,0.0039,0.4500,0.0254,0.00,0.00,0.00,0.0306,0.0000,1,0.000,TIRED,0.4555,0.4155,0.6512,1
1780579950.817,332,ACTIVE,0.0100,0.0000,0.2586,0.1436,0.0042,0.4500,0.0164,0.00,0.00,0.00,0.0251,0.0000,1,0.000,TIRED,0.4547,0.4147,0.5004,1
1780579950.990,334,ACTIVE,0.0100,0.0000,0.2534,0.1436,0.0022,0.4500,0.0177,0.00,0.00,0.00,0.0101,0.0000,1,0.000,TIRED,0.4539,0.4139,0.7898,1
1780579951.184,336,ACTIVE,0.0100,0.0000,0.2496,0.1436,0.0047,0.4500,0.0103,0.00,0.00,0.00,0.0222,0.0000,1,0.000,ACTIVE,0.3951,0.3551,0.5740,1
1780579951.346,337,ACTIVE,0.0285,0.0000,0.2412,0.1436,0.0049,0.4500,0.0195,0.00,0.00,0.00,0.0366,0.0000,1,0.000,ACTIVE,0.3672,0.3272,0.5388,1
1780579951.523,338,ACTIVE,0.0199,0.0000,0.2427,0.1436,0.0045,0.4500,0.0145,0.00,0.00,0.00,0.0132,0.0000,1,0.000,ACTIVE,0.3445,0.3045,0.6795,1
1780579951.713,339,ACTIVE,0.0105,0.0000,0.2560,0.1436,0.0036,0.4500,0.0377,0.00,0.00,0.00,0.0132,0.0000,1,0.000,ACTIVE,0.2683,0.2283,0.5351,1
1780579951.879,340,ACTIVE,0.0207,0.0000,0.2386,0.1436,0.0047,0.4500,0.0242,0.00,0.00,0.00,0.0228,0.0000,1,0.000,ACTIVE,0.2001,0.1601,0.7434,1
1780579952.065,342,ACTIVE,0.0527,0.0227,0.2315,0.1436,0.0026,0.4500,0.0240,0.00,0.00,0.00,0.0342,0.0000,1,0.000,ACTIVE,0.2516,0.2116,0.6839,1
1780579952.234,343,ACTIVE,0.0293,0.0000,0.2585,0.1436,0.0028,0.4500,0.0244,0.00,0.00,0.00,0.0219,0.0000,1,0.000,ACTIVE,0.1664,0.1264,0.7980,1
1780579952.420,344,ACTIVE,0.0100,0.0000,0.2425,0.1436,0.0048,0.4500,0.0108,0.00,0.00,0.00,0.0308,0.0000,1,0.000,ACTIVE,0.1110,0.0710,0.6691,1
1780579952.595,346,ACTIVE,0.0309,0.0009,0.2289,0.1436,0.0035,0.4500,0.0362,0.00,0.00,0.00,0.0131,0.0000,1,0.000,ACTIVE,0.1656,0.1256,0.7274,1
1780579952.777,347,ACTIVE,0.0624,0.0324,0.2341,0.1436,0.0041,0.4500,0.0495,0.00,0.00,0.00,0.0213,0.0000,1,0.000,ACTIVE,0.2406,0.2006,0.7553,1
1780579952.957,349,ACTIVE,0.0410,0.0110,0.2333,0.1436,0.0049,0.4500,0.0341,0.00,0.00,0.00,0.0146,0.0000,1,0.000,ACTIVE,0.2395,0.1995,0.5277,1
1780579953.122,351,ACTIVE,0.0631,0.0331,0.2238,0.1436,0.0039,0.4500,0.0482,0.00,0.00,0.00,0.0122,0.0000,1,0.000,ACTIVE,0.2841,0.2441,0.8428,1
1780579953.319,353,ACTIVE,0.0773,0.0473,0.2385,0.1436,0.0048,0.4500,0.0522,0.00,0.00,0.00,0.0208,0.0000,1,0.000,ACTIVE,0.3810,0.3410,0.8109,1
1780579953.485,354,ACTIVE,0.1122,0.0822,0.2203,0.1436,0.0026,0.4500,0.0480,0.00,0.00,0.00,0.0276,0.0000,1,0.000,ACTIVE,0.3449,0.3049,0.5769,1
1780579953.665,356,ACTIVE,0.0822,0.0522,0.2277,0.1436,0.0042,0.4500,0.0535,0.00,0.00,0.00,0.0399,0.0000,1,0.000,ACTIVE,0.3093,0.2693,0.5025,1
1780579953.849,357,ACTIVE,0.1291,0.0991,0.2208,0.1436,0.0022,0.4500,0.0538,0.00,0.00,0.00,0.0162,0.0000,1,0.000,ACTIVE,0.3037,0.2637,0.5677,1
1780579954.029,359,ACTIVE,0.1634,0.1334,0.2217,0.1436,0.0027,0.4500,0.0569,0.00,0.00,0.00,0.0370,0.0000,1,0.000,ACTIVE,0.4014,0.3614,0.5646,1
1780579954.188,361,ACTIVE,0.1666,0.1366,0.2058,0.1436,0.0026,0.4500,0.0552,0.00,0.00,0.00,0.0159,0.0000,1,0.000,ACTIVE,0.4110,0.3710,0.5890,1
1780579954.387,363,ACTIVE,0.1391,0.1091,0.2265,0.1436,0.0043,0.4500,0.0546,0.00,0.00,0.00,0.0165,0.0000,1,0.000,TIRED,0.4512,0.4112,0.8383,1
1780579954.561,365,ACTIVE,0.2108,0.1808,0.2011,0.1436,0.0043,0.4500,0.0790,0.00,0.00,0.00,0.0305,0.0000,1,0.000,TIRED,0.4549,0.4149,0.6165,1
1780579954.734,366,ACTIVE,0.1853,0.1553,0.2033,0.1436,0.0040,0.4500,0.0810,0.00,0.00,0.00,0.0187,0.0000,1,0.000,TIRED,0.4547,0.4147,0.5307,1
1780579954.910,368,ACTIVE,0.1781,0.1481,0.2020,0.1436,0.0035,0.4500,0.0578,0.00,0.00,0.00,0.0164,0.0000,1,0.000,TIRED,0.4557,0.4157,0.6120,1
1780579955.100,369,TIRED,0.2551,0.2251,0.1821,0.1436,0.0045,0.4500,0.0827,0.00,0.00,0.00,0.0326,0.5000,1,0.000,TIRED,0.4638,0.4238,0.6407,1
1780579955.257,371,TIRED,0.2842,0.2542,0.2022,0.1436,0.0024,0.4500,0.1097,0.00,0.00,0.00,0.0310,0.5000,1,0.000,TIRED,0.4744,0.4344,0.6924,1
1780579955.446,373,TIRED,0.2756,0.2456,0.1888,0.1436,0.0044,0.4500,0.0912,0.00,0.00,0.00,0.0233,0.5000,1,0.000,TIRED,0.4782,0.4382,0.7282,1
1780579955.627,375,TIRED,0.2936,0.2636,0.1772,0.1436,0.0037,0.4500,0.0968,0.00,0.00,0.00,0.0142,0.5000,1,0.000,TIRED,0.4865,0.4465,0.7325,1
1780579955.810,377,TIRED,0.3005,0.2705,0.1937,0.1436,0.0033,0.4500,0.0916,0.00,0.00,0.00,0.0190,0.5000,1,0.000,TIRED,0.4911,0.4511,0.7160,1
1780579955.988,378,TIRED,0.3166,0.2866,0.1695,0.1436,0.0029,0.4500,0.1221,0.00,0.00,0.00,0.0341,0.5000,1,0.000,TIRED,0.4935,0.4535,0.7972,1
1780579956.158,380,TIRED,0.3177,0.2877,0.1950,0.1436,0.0049,0.4500,0.1163,0.00,0.00,0.00,0.0196,0.5000,1,0.000,TIRED,0.4954,0.4554,0.6409,1
1780579956.342,381,TIRED,0.3400,0.3100,0.1903,0.1436,0.0040,0.4500,0.1019,0.00,0.00,0.00,0.0275,0.5000,1,0.000,TIRED,0.4999,0.4599,0.5892,1
1780579956.518,382,TIRED,0.3694,0.3394,0.1871,0.1436,0.0027,0.4500,0.1192,0.00,0.00,0.00,0.0282,0.5000,1,0.000,DROWSY,0.5432,0.5032,0.8039,1
1780579956.679,384,TIRED,0.4025,0.3725,0.1578,0.1436,0.0044,0.4500,0.1274,0.00,0.00,0.00,0.0198,0.5000,1,0.000,DROWSY,0.5898,0.5498,0.7324,1
1780579956.864,385,TIRED,0.3887,0.3587,0.1829,0.1436,0.0034,0.4500,0.1280,0.00,0.00,0.00,0.0140,0.5000,1,0.000,DROWSY,0.6344,0.5944,0.8285,1
1780579957.046,387,TIRED,0.4052,0.3752,0.1581,0.1436,0.0021,0.4500,0.1265,0.00,0.00,0.00,0.0321,0.5000,1,0.000,DROWSY,0.6582,0.6182,0.8140,1
1780579957.236,389,TIRED,0.4298,0.3998,0.1591,0.1436,0.0024,0.4500,0.1265,0.00,0.00,0.00,0.0220,0.5000,1,0.000,DROWSY,0.6792,0.6392,0.6730,1
1780579957.410,391,TIRED,0.4292,0.3992,0.1695,0.1436,0.0345,0.4500,0.1420,0.00,0.00,0.00,0.0104,0.5000,1,0.000,DROWSY,0.6847,0.6447,0.6577,1
1780579957.569,393,TIRED,0.4418,0.4118,0.1696,0.1436,0.0347,0.4500,0.1366,0.00,0.00,0.00,0.0236,0.5000,1,0.000,DROWSY,0.6882,0.6482,0.6316,1
1780579957.747,395,TIRED,0.4582,0.4282,0.1557,0.1436,0.0514,0.4500,0.1495,0.00,0.00,0.00,0.0176,0.5000,1,0.000,DROWSY,0.6695,0.6295,0.8137,1
1780579957.933,396,TIRED,0.4844,0.4544,0.1342,0.1436,0.1406,0.4500,0.1557,0.00,0.00,0.00,0.0284,0.5000,1,0.000,DROWSY,0.6846,0.6446,0.5818,1
1780579958.126,397,TIRED,0.4679,0.4379,0.1460,0.1436,0.1346,0.4500,0.1420,0.00,0.00,0.00,0.0137,0.5000,1,0.000,DROWSY,0.7457,0.7057,0.5571,1
1780579958.282,399,TIRED,0.4820,0.4520,0.1522,0.1436,0.2586,0.4500,0.1468,0.00,0.00,0.00,0.0116,0.5000,1,0.000,DROWSY,0.7601,0.7201,0.7173,1
1780579958.479,400,TIRED,0.4858,0.4558,0.1366,0.1436,0.3175,0.4500,0.1703,0.00,0.00,0.00,0.0243,0.5000,1,0.000,DROWSY,0.8085,0.7685,0.5931,1
1780579958.648,402,DROWSY,0.5118,0.4818,0.1335,0.1436,0.4055,0.4500,0.1594,0.18,0.00,0.00,0.0275,0.5000,1,0.000,DROWSY,0.8346,0.7946,0.6534,1
1780579958.833,403,DROWSY,0.5193,0.4893,0.1345,0.1436,0.4224,0.4500,0.1781,0.36,0.00,0.00,0.0186,0.5000,1,0.000,DROWSY,0.8512,0.8112,0.7669,1
1780579959.017,404,DROWSY,0.5461,0.5161,0.1277,0.1436,0.4694,0.4500,0.1857,0.54,2.14,0.00,0.0367,0.5000,1,0.000,DROWSY,0.8269,0.7869,0.7918,1
1780579959.175,406,DROWSY,0.5429,0.5129,0.1389,0.1436,0.6000,0.4500,0.1630,0.72,2.31,0.00,0.0328,0.5000,1,0.000,DROWSY,0.8293,0.7893,0.5613,1
